stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url
AVTE1,AVTE1,ALMEIDA VALENTE,41.176714084595,-8.61134219283112,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVTE1
AVTE2,AVTE2,ALMEIDA VALENTE,41.176820022414,-8.61152530107003,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVTE2
CVLO,CVLO,COVELO,41.1665936865342,-8.60738693845119,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVLO
ISEP1,ISEP1,I.S.E.P.,41.1785721459621,-8.60914310319778,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ISEP1
STC2,STC2,S.TA CATARINA,41.1504852599771,-8.65109734583266,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=STC2
JBR1,JBR1,JOÃO BARROS,41.158565569059,-8.66422140741965,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JBR1
PNV3,PNV3,PAULO NOVAIS,41.1629696653219,-8.66004859886819,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PNV3
BSS2,BSS2,BESSA,41.1604426364581,-8.6449438545865,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BSS2
ACRD1,ACRD1,ANTÓNIO CARDOSO,41.1598429859494,-8.63991837818518,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ACRD1
ACRD2,ACRD2,ANTÓNIO CARDOSO,41.1596101652421,-8.63989132226471,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ACRD2
MPAZ4,MPAZ4,MAN.P.AZEVEDO 2,41.1744093504268,-8.6486574382694,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MPAZ4
EFRD2,EFRD2,ENG. FERREIRA DIAS,41.1710563293254,-8.64453223494652,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=EFRD2
MPAZ3,MPAZ3,MAN.P.AZEVEDO 1,41.173305482598,-8.64727953205626,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MPAZ3
RUL2,RUL2,RUELA,41.1795590246463,-8.6520030915196,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RUL2
VNC1,VNC1,VIA NORTE (CIRC.),41.1803925205965,-8.62209547150683,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VNC1
RAEP3,RAEP3,ROT. A.E.P.,41.1784948354899,-8.6543662886622,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RAEP3
RAEP4,RAEP4,ROT. A.E.P.,41.1770764983441,-8.65476140206202,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RAEP4
SRP1,SRP1,SRA.PENHA,41.180415164999,-8.64984078578448,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SRP1
SRP2,SRP2,S.RA PENHA,41.180956577695,-8.64958285264771,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SRP2
SRPT1,SRPT1,S.RA DO PORTO,41.1778696395075,-8.62877492608645,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SRPT1
FZIN1,FZIN1,FRANCOS Z. INDUSTR,41.1690069166024,-8.64425982995334,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FZIN1
RUL1,RUL1,RUELA,41.1793080453002,-8.65175083203192,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RUL1
CTV2,CTV2,COTOVIAS,41.1808729267465,-8.63622891739182,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CTV2
MPAZ2,MPAZ2,MAN.P.AZEVEDO 2,41.17413434659,-8.64854027934204,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MPAZ2
CNG2,CNG2,CONGOSTAS,41.1801971730296,-8.6340000772575,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNG2
ANTG1,ANTG1,ANTUNES GUIMARÃES,41.1705276036871,-8.65569933370543,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ANTG1
BRV1,BRV1,BAIRRO VILARINHA,41.1670648844665,-8.65998961103754,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRV1
BSS1,BSS1,BESSA,41.1606906896458,-8.64494698037718,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BSS1
BRRM1,BRRM1,BR. RAMALDE,41.1704150245123,-8.64850772458142,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRRM1
BRSE1,BRSE1,BR. STO. EUGÉNIO,41.1812393810965,-8.63658236101286,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRSE1
BRSL,BRSL,BR. STA.LUZIA,41.1775262782246,-8.62629182369038,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRSL
FR2,FR2,FRANCOS,41.16695540379,-8.63380604164476,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FR2
ASP1,ASP1,ALBERTO SAMPAIO,41.1765120579389,-8.62580536025748,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASP1
AV1,AV1,ALTO DO VISO,41.1839477667931,-8.6431345778562,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AV1
SMMM2,SMMM2,S. MAMEDE (MERCADO),41.1905291549342,-8.61190807332852,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SMMM2
TRD4,TRD4,TRINDADE,41.1512263981038,-8.60956040082134,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TRD4
VIS5,VIS5,VISO (METRO),41.1773869612823,-8.6464442884169,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VIS5
MFOT1,MFOT1,MONFORTE,41.23135567766,-8.54157322280912,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MFOT1
MFOT2,MFOT2,MONFORTE,41.2312040947099,-8.54115482253519,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MFOT2
MANH1,MANH1,MANINHOS,41.2313171374256,-8.61213471877606,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MANH1
MANH2,MANH2,MANINHOS,41.2312743054127,-8.61160960609626,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MANH2
MS2,MS2,MOUZINHO  SILVEIRA,41.1434377730167,-8.61337077626025,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MS2
JA1,JA1,JARDINS DA ARRÁBIDA,41.1389961515635,-8.63960527753123,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JA1
BRNS,BRNS,BERNARDO SANTARENO,41.1766906657295,-8.67264506297597,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRNS
ACAR,ACAR,ANTÓNIO  CARNEIRO,41.1771983023156,-8.67574776822596,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ACAR
BRBQ4,BRBQ4,BAIRRO DA BIQUINHA,41.1752415843957,-8.67443262399616,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRBQ4
CSRT3,CSRT3,C.SAÚDE RIO TINTO,41.1745841457024,-8.56135903590599,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSRT3
CSRT4,CSRT4,C.SAÚDE DE RIO TINTO,41.1742788972283,-8.56111870395051,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSRT4
DCS3,DCS3,DAVID CORREIA DA SILVA,41.1723639231385,-8.56033162794868,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DCS3
DCS4,DCS4,DAVID CORREIA DA SILVA,41.1724784312719,-8.56031437987229,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DCS4
SCAT2,SCAT2,SANTA CATARINA,41.1467476732357,-8.60681591035075,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SCAT2
PRFL,PRFL,PR.FILIPA DE LENCASTRE,41.1483046015824,-8.61276347355207,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRFL
CLRG,CLRG,CLÉRIGOS,41.145583351365,-8.61488889380098,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CLRG
BGND,BGND,BATALHA-GUINDAIS,41.143340,-8.608130,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BGND
BTLH4,BTLH4,BATALHA,41.1453611307447,-8.60733335577925,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BTLH4
BTLH7,BTLH7,BATALHA,41.1451944043684,-8.60719445298153,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BTLH7
PING3,PING3,PRAIA DOS INGLESES,41.152631095688,-8.67849649069714,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PING3
PORI2,PORI2,PRAIA DO OURIGO,41.1493762640476,-8.67594177009905,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PORI2
HMCH1,HMCH1,HENRIQUE MACHADO,41.1719391208856,-8.55378896642232,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HMCH1
HMCH2,HMCH2,HENRIQUE MACHADO,41.1721407514095,-8.55370827413157,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HMCH2
JD2,JD2,JOÃO DE DEUS,41.1252472721404,-8.60562094014387,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JD2
RAL3,RAL3,REAL,41.2446138297915,-8.64833244659969,MAI2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RAL3
RAL4,RAL4,REAL,41.2441110642449,-8.64852771240105,MAI2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RAL4
MAIA,MAIA,MAIA,41.2327803451155,-8.6238582589072,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MAIA
CNTM2,CNTM2,CONTUMIL (METRO),41.1659916734209,-8.57856837481981,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CNTM2
ARNH2,ARNH2,AREINHO,41.1441877124,-8.57899345830144,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARNH2
PQN2,PQN2,PARQUE NASCENTE,41.1743728269591,-8.56728037453706,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PQN2
PQN1,PQN1,PARQUE NASCENTE,41.1746423167484,-8.56744899660946,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PQN1
BCP1,BCP1,BR.CERCO PORTO,41.1573065845836,-8.57049139418464,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCP1
JAE1,JAE1,J.A.E.,41.143805319219,-8.58197156997318,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JAE1
JAE2,JAE2,J.A.E.,41.1436705842051,-8.58202556025546,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JAE2
EDP1,EDP1,EDP,41.145412648838,-8.57966752235841,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=EDP1
RNH1,RNH1,RANHA,41.1768660831683,-8.5675233133519,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNH1
RNH2,RNH2,RANHA,41.1775450865104,-8.56802465300979,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNH2
SP3,SP3,S. PEDRO,41.1469394393652,-8.57331524969918,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SP3
TRH1,TRH1,TORRINHA,41.1532766433145,-8.62094038536173,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TRH1
TRH2,TRH2,TORRINHA,41.1531670193659,-8.62105631894748,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TRH2
BVBR2,BVBR2,BOAVISTA BRASÍLIA,41.1575866387239,-8.62667225845162,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BVBR2
RA2,RA2,RAMADA ALTA,41.1608030570271,-8.62121078757127,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RA2
CDF1,CDF1,CEDOFEITA,41.15509289926,-8.61864303435298,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CDF1
CDF2,CDF2,CEDOFEITA,41.1545297310713,-8.61892979230092,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CDF2
LAPA2,LAPA2,LAPA,41.1569648464133,-8.61299378827452,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LAPA2
PRR7,PRR7,PR. DA REPÚBLICA,41.1542209174861,-8.61393417585689,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRR7
BCM3,BCM3,BOAVISTA-CASA DA MÚSICA,41.1594722206515,-8.62863882195446,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCM3
BCM4,BCM4,BOAVISTA-CASA DA MÚSICA,41.1589457579588,-8.63017784612816,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BCM4
AQL2,AQL2,ANTERO DE QUENTAL,41.1615574740508,-8.61068007455797,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AQL2
CVI4,CVI4,CARVALHIDO,41.1663199313993,-8.6264885528171,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVI4
SPTO1,SPTO1,SERPA PINTO,41.1641308313858,-8.62176564113031,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SPTO1
RA1,RA1,RAMADA ALTA,41.1603311021621,-8.62208894177214,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RA1
CVA2,CVA2,CARVALHOSA,41.1561139084533,-8.62072319911182,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVA2
BS1,BS1,BOAVISTA - B.SUCESSO,41.156403474422,-8.62792954663119,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BS1
BS2,BS2,BOAVISTA - B.SUCESSO,41.1553009155342,-8.62826100753222,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BS2
ICDF1,ICDF1,IGREJA CEDOFEITA,41.1558245273513,-8.62226600063532,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ICDF1
AVF2,AVF2,AV.FRANÇA,41.1646247387333,-8.62572443714094,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVF2
BSB,BSB,SAPADOR. BOMBEIROS,41.163368071324,-8.61567464751422,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BSB
MMAI2,MMAI2,GONÇALO MENDES MAIA,41.2518889137085,-8.65152782390223,MAI2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MMAI2
MMAI3,MMAI3,GONÇALO MENDES MAIA,41.2509431160818,-8.65091030688604,MAI2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MMAI3
JFPD2,JFPD2,J. FREGUESIA PEDROUÇOS,41.1838740711743,-8.59003642086488,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JFPD2
RPAC2,RPAC2,PAÇO,41.2004292301748,-8.59543314014314,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RPAC2
TNG2,TNG2,TV.NOVA DA GIESTA,41.1893686883696,-8.58267261482193,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TNG2
SGMC1,SGMC1,S. GEMIL (CAMINHO FERRO),41.1957569674169,-8.58125148734273,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SGMC1
TNG1,TNG1,TV. NOVA DA GIESTA,41.1894142679518,-8.58252989148544,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TNG1
SRG1,SRG1,SRA. DA GUADALUPE,41.2028279686153,-8.5873484064672,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SRG1
ASP4,ASP4,ASPRELA,41.1821210196263,-8.59609063767138,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASP4
AFEI2,AFEI2,AREOSA (FEIRA),41.1860241173746,-8.58130127612344,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AFEI2
ENX2,ENX2,ENXURREIRAS,41.1798906503354,-8.5885501456239,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ENX2
FEL1,FEL1,FELICIANA,41.1862937576172,-8.59678244797228,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FEL1
FMGO1,FMGO1,FORMIGUEIRO,41.2048612862721,-8.58703189418265,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FMGO1
BOIM2,BOIM2,BOI MORTO,41.1950316534918,-8.59420299523473,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BOIM2
CRPO1,CRPO1,CRESPO,41.1926017138531,-8.57953997952611,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRPO1
BOIM1,BOIM1,BOI MORTO,41.1949421880588,-8.59405931786636,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BOIM1
ARSM2,ARSM2,AREOSA (MERCADO),41.1824253595303,-8.58294679888546,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARSM2
TEIB1,TEIB1,TEIBAS,41.1924975075828,-8.59294546495291,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TEIB1
ARS5,ARS5,AREOSA,41.1811570841353,-8.58490459466414,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARS5
CRPO2,CRPO2,CRESPO,41.1924863596259,-8.5797973857427,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRPO2
AFEI1,AFEI1,AREOSA (FEIRA),41.1855120541983,-8.58148406853441,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AFEI1
FRN2,FRN2,FORNO,41.194684279639,-8.57778049705375,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FRN2
TARR2,TARR2,TV. ARROTEIA,41.1850841716239,-8.59739653546129,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TARR2
ARS7,ARS7,AREOSA,41.1814085862643,-8.58506126437413,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARS7
CUTM1,CUTM1,CUTAMAS,41.1903344699037,-8.59187598208292,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CUTM1
PIV2,PIV2,PEDRO IVO,41.1912102751852,-8.58344276118936,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PIV2
ENX3,ENX3,ENXURREIRAS,41.1804418481506,-8.58856052900851,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ENX3
GIT2,GIT2,GIESTA,41.1907169323158,-8.58047072090234,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GIT2
JFPD1,JFPD1,J. FREGUESIA PEDROUÇOS,41.1842420919106,-8.58962421415886,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JFPD1
LCMS1,LCMS1,LUÍS DE CAMÕES,41.1860200622176,-8.58701202100828,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LCMS1
AL7,AL7,AV. ALIADOS,41.1481552258623,-8.61135805535354,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AL7
VDE1,VDE1,VILA D'ESTE,41.0956508056891,-8.58956327562041,VNG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VDE1
CSSM2,CSSM2,C. SAÚDE S. MAMEDE,41.1975020690887,-8.61102916254627,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSSM2
PCID2,PCID2,PR. CID. SALVADOR,41.1732851580982,-8.68927197735203,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PCID2
RSUL1,RSUL1,RECAREI (SUL),41.2009817124932,-8.63337074623477,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RSUL1
RNOR1,RNOR1,RECAREI (NORTE),41.2050277602296,-8.63322219979273,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RNOR1
MAKR4,MAKR4,MAKRO,41.1203956043786,-8.62664981708211,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MAKR4
AUL1,AUL1,AUGUSTO LESSA,41.1698333143402,-8.60249996929345,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AUL1
AUL2,AUL2,AUGUSTO LESSA,41.1699770772427,-8.60250850512382,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AUL2
ALD1,ALD1,ALDOAR JUNTA  FREG.,41.1709379533118,-8.67066660623689,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALD1
PCID4,PCID4,PR. CID. SALVADOR,41.1738306148217,-8.68895949423248,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PCID4
CFER2,CFER2,CONDE FERREIRA,41.1902967934035,-8.5058271866932,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CFER2
FTSR4,FTSR4,FONTE DA SENHORA,41.1911293002379,-8.51076644081363,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FTSR4
FCR1,FCR1,FERREIRA DA CRUZ,41.2375925576057,-8.62502753707061,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FCR1
FCR2,FCR2,FERREIRA DA CRUZ,41.2376007950912,-8.62520652502131,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FCR2
AC4,AC4,ALTINO  COELHO,41.2394529558137,-8.62161797174875,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AC4
PDR3,PDR3,LARGO DO PADRÃO,41.1473870042451,-8.60167058974709,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PDR3
PDR4,PDR4,PADRÃO,41.1464803547337,-8.60156227257507,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PDR4
AZV1,AZV1,AZEVEDO,41.1514961806432,-8.56643805817742,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZV1
SONH1,SONH1,SONHOS,41.2166510500761,-8.54180342915226,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SONH1
NATV,NATV,NOSSA SRA. DA NATIVIDADE,41.1863653678473,-8.58849238122634,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=NATV
LGT3,LGT3,LAGARTEIRO,41.1558711275456,-8.57148256756032,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGT3
LGT4,LGT4,LAGARTEIRO,41.1557724467367,-8.57138659979553,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGT4
PDB1,PDB1,PEDROUÇOS-BOMBEIROS,41.1857616291012,-8.58860737750288,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PDB1
PDCM1,PDCM1,PEDROUÇOS (CEMITÉRIO),41.1889036368338,-8.58872456624914,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PDCM1
COD3,COD3,LGO DA CODICEIRA,41.244541281964,-8.51975265846679,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COD3
COD4,COD4,CODICEIRA,41.2456709594797,-8.51311438752582,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COD4
BV2,BV2,BELA VISTA,41.1570708790605,-8.51599248615023,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BV2
VNEM2,VNEM2,VITORINO NEMESIO,41.165063341024,-8.55722805166063,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VNEM2
EDM1,EDM1,ESTR. D. MIGUEL,41.1910749393868,-8.52492014600508,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=EDM1
MTP1,MTP1,MONTE PEDRO,41.1895560305702,-8.5241501094435,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MTP1
ATSR2,ATSR2,ALTO DA SERRA,41.1599570570704,-8.51784009178338,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ATSR2
C302,C302,CURVA DO 30,41.1554056825998,-8.5145691088977,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=C302
SPC,SPC,S. PEDRO DA COVA,41.1521822152509,-8.50424520349437,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SPC
ATSR1,ATSR1,ALTO DA SERRA,41.159925708305,-8.51797859070737,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ATSR1
C301,C301,CURVA DO 30,41.1555213483993,-8.51479768743877,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=C301
PDEH1,PDEH1,PADRE DEHON,41.1601763719071,-8.552962209756,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PDEH1
PDEH2,PDEH2,PADRE DEHON,41.1602617129266,-8.55313992283079,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PDEH2
BRR2,BRR2,BARREIROS,41.159185434985,-8.52231601836144,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRR2
STE5,STE5,S.TA EULÁLIA,41.1599776713556,-8.52899501301295,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=STE5
VARZ2,VARZ2,VÁRZEA,41.1627925359862,-8.53617973727487,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VARZ2
CB1,CB1,CARVALHA DE BAIXO,41.1637458184225,-8.53937381645082,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CB1
VINH2,VINH2,VINHAL,41.1502955154446,-8.53093337817226,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VINH2
ESTV2,ESTV2,ESTIVADA,41.1600352870124,-8.52550910305105,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ESTV2
